#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
829254	91754	3320	124876	109552	-	-	NEK9	HSP90AA1	NERCC|NERCC1|Nek8	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Taipale M (2012)	PUBMED:22939624	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	Q8TD19	Q6PKF2	NP_001316167|NP_001316166|NP_149107	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
829255	9212	3320	114646	109552	-	-	AURKB	HSP90AA1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Taipale M (2012)	PUBMED:22939624	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
829256	4920	3320	110974	109552	RP11-8I8.2	-	ROR2	HSP90AA1	BDB|BDB1|NTRKR2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Taipale M (2012)	PUBMED:22939624	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	Q01974	-	NP_004551	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
829257	4293	3320	110439	109552	-	-	MAP3K9	HSP90AA1	MEKK9|MLK1|PRKE1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Taipale M (2012)	PUBMED:22939624	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	P80192	A0A087WW79|J3KPI6|Q8NEB1|G3V347|B4DZC4	NP_001271161|NP_001271160|NP_149132|NP_001271159	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
829258	1969	3320	108288	109552	-	-	EPHA2	HSP90AA1	ARCC2|CTPA|CTPP1|CTRCT6|ECK	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Taipale M (2012)	PUBMED:22939624	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	P29317	A0A024QZA8	NP_004422|NP_001316019	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
829259	238	3320	106739	109552	-	-	ALK	HSP90AA1	CD246|NBLST3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Taipale M (2012)	PUBMED:22939624	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	Q9UM73	B6D4Y2	NP_004295	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
829260	208	3320	106711	109552	-	-	AKT2	HSP90AA1	HIHGHH|PKBB|PKBBETA|PRKBB|RAC-BETA	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Taipale M (2012)	PUBMED:22939624	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	P31751	B4DG79	NP_001317440|NP_001229957|NP_001617|NP_001229956	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
829261	2268	3320	108559	109552	RP1-159A19.2	-	FGR	HSP90AA1	SRC2|c-fgr|c-src2|p55-Fgr|p55c-fgr|p58-Fgr|p58c-fgr	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Taipale M (2012)	PUBMED:22939624	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	P09769	P78453	NP_001036194|NP_001036212|NP_005239	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
829262	5590	3320	111576	109552	RP11-181G12.1	-	PRKCZ	HSP90AA1	PKC-ZETA|PKC2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Taipale M (2012)	PUBMED:22939624	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	Q05513	-	NP_001028754|NP_002735|NP_001229803|NP_001028753	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
829420	1457	3320	107841	109552	-	-	CSNK2A1	HSP90AA1	CK2A1|CKII|CSNK2A3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Biochemical Activity	physical	Zhang M (2011)	PUBMED:22113938	9606	9606	High Throughput	-	Phosphorylation	-	-	BIOGRID	P68400	-	NP_808228|NP_001886|NP_001349700|NP_001349699|NP_808227	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
829530	999	3320	107434	109552	-	-	CDH1	HSP90AA1	Arc-1|CD324|CDHE|ECAD|LCAM|UVO	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Catimel B (2005)	PUBMED:16212417	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P12830	-	NP_001304113|NP_001304115|NP_004351|NP_001304114	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
829638	9868	3320	115201	109552	-	-	TOMM70A	HSP90AA1	-	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Liu XY (2010)	PUBMED:20628368	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O94826	-	NP_055635	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
829639	3661	3320	109869	109552	-	-	IRF3	HSP90AA1	-	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Liu XY (2010)	PUBMED:20628368	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14653	E2GIM7|E2GIM8|E2GIM5|E2GIM9|M0QYT9|E2GIM6	NP_001562|NP_001184056|NP_001184057|NP_001184054|NP_001184055|NP_001184052|NP_001184053|NP_001184051	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
829640	29110	3320	118878	109552	-	-	TBK1	HSP90AA1	NAK|T2K	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Liu XY (2010)	PUBMED:20628368	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UHD2	-	NP_037386	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
829645	3661	3320	109869	109552	-	-	IRF3	HSP90AA1	-	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Liu XY (2010)	PUBMED:20628368	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14653	E2GIM7|E2GIM8|E2GIM5|E2GIM9|M0QYT9|E2GIM6	NP_001562|NP_001184056|NP_001184057|NP_001184054|NP_001184055|NP_001184052|NP_001184053|NP_001184051	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
829646	9868	3320	115201	109552	-	-	TOMM70A	HSP90AA1	-	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Liu XY (2010)	PUBMED:20628368	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O94826	-	NP_055635	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
829929	3434	3320	109659	109552	RP11-168O10.1	-	IFIT1	HSP90AA1	C56|G10P1|IFI-56|IFI-56K|IFI56|IFIT-1|IFNAI1|ISG56|P56|RNM561	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Pichlmair A (2011)	PUBMED:21642987	9606	9606	High Throughput	-	-	-	-	BIOGRID	P09914	-	NP_001257857|NP_001257856|NP_001257859|NP_001539|NP_001257858	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
830156	5536	3320	111528	109552	-	-	PPP5C	HSP90AA1	PP5|PPP5|PPT	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Protein-peptide	physical	Cliff MJ (2006)	PUBMED:16531226	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P53041	A0A024R0Q7	NP_006238|NP_001191213	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
831172	1386	3320	107776	109552	-	-	ATF2	HSP90AA1	CRE-BP1|CREB-2|CREB2|HB16|TREB7	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Lau E (2012)	PUBMED:22304920	9606	9606	High Throughput	-	-	exogenous expression of bait|table 1, figure 2.	-	BIOGRID	P15336	A4D7V5	NP_001243023|NP_001243022|NP_001243021|NP_001871|NP_001243020|NP_001243019	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002024	squamous cell carcinoma cell line	cell line	DOID:1749	squamous cell carcinoma	-	Homo sapiens	Homo sapiens
831941	9657	3320	115015	109552	OK/SW-cl.85	-	IQCB1	HSP90AA1	NPHP5|PIQ|SLSN5	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Sang L (2011)	PUBMED:21565611	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q15051	-	NP_001306036|NP_001018865|NP_001018864	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0001177	retinal pigment epithelium	cell line	-	-	-	Homo sapiens	Homo sapiens
832633	5536	3320	111528	109552	-	-	PPP5C	HSP90AA1	PP5|PPP5|PPT	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P53041	A0A024R0Q7	NP_006238|NP_001191213	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832636	3320	10963	109552	116162	-	-	HSP90AA1	STIP1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	HEL-S-94n|HOP|IEF-SSP-3521|P60|STI1|STI1L	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P31948	V9HW72	NP_001269581|NP_001269582|NP_006810	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832637	3320	3326	109552	109558	-	RP1-302G2.1	HSP90AA1	HSP90AB1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	D6S182|HSP84|HSP90B|HSPC2|HSPCB	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P08238	A0A024RD80|Q6PK50|B4DGL0	NP_001258900|NP_001258901|NP_031381|NP_001258898|NP_001258899|NP_001358167	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832638	3320	3320	109552	109552	-	-	HSP90AA1	HSP90AA1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832639	3320	3304	109552	109536	-	DAAP-21F2.7	HSP90AA1	HSPA1B	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	HSP70-1B|HSP70-2	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P08107	A8K5I0	NP_005337	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832640	3320	3312	109552	109544	-	-	HSP90AA1	HSPA8	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832641	3320	11140	109552	116312	-	-	HSP90AA1	CDC37	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	P50CDC37	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q16543	A0A024R7B7	NP_008996	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832642	3320	2288	109552	108578	-	-	HSP90AA1	FKBP4	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832643	3320	10273	109552	115563	-	LA16c-313D11.6	HSP90AA1	STUB1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q9UNE7	-	NP_005852|NP_001280126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832644	3320	10953	109552	116153	-	-	HSP90AA1	TOMM34	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	HTOM34P|TOM34|URCC3	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q15785	-	NP_006800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832645	3320	2289	109552	108579	-	RP3-340B19.6	HSP90AA1	FKBP5	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	AIG6|FKBP51|FKBP54|P54|PPIase|Ptg-10	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q13451	Q2TA84	NP_001139249|NP_001139248|NP_001139247|NP_004108	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832646	3320	26058	109552	117520	-	-	HSP90AA1	GIGYF2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832647	3320	23770	109552	117270	-	-	HSP90AA1	FKBP8	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	FKBP38|FKBPr38	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q14318	-	NP_036313|NP_001295302	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832648	3320	347733	109552	131483	-	RP11-506K6.1	HSP90AA1	TUBB2B	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	PMGYSA|bA506K6.1	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q9BVA1	-	NP_821080	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832649	3320	6742	109552	112620	-	-	HSP90AA1	SSBP1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Mt-SSB|SOSS-B1|SSBP|mtSSB	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q04837	A4D1U3|B7Z268	NP_003134|NP_001243439|NP_001243441|NP_001243440|NP_001243442	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832650	3320	203068	109552	128444	-	DAAP-285E11.4	HSP90AA1	TUBB	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	CDCBM6|M40|OK/SW-cl.56|TUBB1|TUBB5	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P07437	Q5ST81|B4DY90|B4DQN9|B4DMJ5|Q5SU16	NP_001280145|NP_001280144|NP_821133|NP_001280141|NP_001280143|NP_001280142	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832651	3320	7846	109552	113603	-	-	HSP90AA1	TUBA1A	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	B-ALPHA-1|LIS3|TUBA3	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q71U36	-	NP_001257329|NP_001257328|NP_006000	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832652	3320	10383	109552	115656	-	RP13-122B23.2	HSP90AA1	TUBB4B	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Beta2|TUBB2|TUBB2C	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P68371	-	NP_006079	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832653	3320	3301	109552	109534	-	RP11-54K16.1	HSP90AA1	DNAJA1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	DJ-2|DjA1|HDJ2|HSDJ|HSJ2|HSPF4|NEDD7|hDJ-2	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P31689	-	NP_001300968|NP_001530	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832654	3320	79657	109552	122783	-	-	HSP90AA1	RPAP3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	-	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q9H6T3	-	NP_001139547|NP_001139548|NP_078880	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832655	3320	81572	109552	123533	-	RP1-310O13.8	HSP90AA1	PDRG1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	C20orf126|PDRG	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q9NUG6	-	NP_110442	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832656	3320	10294	109552	115582	-	-	HSP90AA1	DNAJA2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	CPR3|DJ3|DJA2|DNAJ|DNJ3|HIRIP4|PRO3015|RDJ2	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	O60884	A0A024R6S1	NP_005871	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832657	3320	2194	109552	108488	-	-	HSP90AA1	FASN	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	FAS|OA-519|SDR27X1	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P49327	-	NP_004095	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832658	3320	7268	109552	113119	-	RP5-1043G4.2	HSP90AA1	TTC4	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	-	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	O95801	-	NP_001278262|NP_004614	-	-	-	-	-	-	Homo sapiens	Homo sapiens
