#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
1449196	10342	9212	115624	114646	-	-	TFG	AURKB	HMSNP|SPG57|TF6|TRKT3	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92734	Q05BK6	NP_001182407|NP_006061|NP_001007566|NP_001182408	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1463930	66661	9212	211629	114646	-	-	Srp72	AURKB	5730576P14Rik|72kDa|AI132477|BC019196|C77589	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	-	Q3UZL8|F8VQC1|Q9CS54	NP_079967	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Mus musculus	Homo sapiens
1506998	9212	84959	114646	124390	-	-	AURKB	UBASH3B	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	STS-1|STS1|TULA-2|TULA2|p70	Affinity Capture-Western	physical	Krupina K (2016)	PUBMED:26766443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q8TF42	-	NP_001350294|NP_116262	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1506999	9212	8452	114646	114030	-	-	AURKB	CUL3	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CUL-3|PHA2E	Affinity Capture-Western	physical	Krupina K (2016)	PUBMED:26766443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1507000	84959	9212	124390	114646	-	-	UBASH3B	AURKB	STS-1|STS1|TULA-2|TULA2|p70	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Western	physical	Krupina K (2016)	PUBMED:26766443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8TF42	-	NP_001350294|NP_116262	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1507002	84959	9212	124390	114646	-	-	UBASH3B	AURKB	STS-1|STS1|TULA-2|TULA2|p70	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Reconstituted Complex	physical	Krupina K (2016)	PUBMED:26766443	9606	9606	Low Throughput	-	-	The UBA domain of UBASH3D interacts with Cul3 and mono-ubiquitinated forms of PCNA	-	BIOGRID	Q8TF42	-	NP_001350294|NP_116262	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1507003	84959	9212	124390	114646	-	-	UBASH3B	AURKB	STS-1|STS1|TULA-2|TULA2|p70	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Co-localization	physical	Krupina K (2016)	PUBMED:26766443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8TF42	-	NP_001350294|NP_116262	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1507006	9212	10112	114646	115418	-	-	AURKB	KIF20A	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	MKLP2|RAB6KIFL	Co-localization	physical	Krupina K (2016)	PUBMED:26766443	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O95235	-	NP_005724	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1509963	5071	9212	111105	114646	KB-152G3.1	-	PARK2	AURKB	AR-JP|LPRS2|PDJ|PRKN	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Western	physical	Lee SB (2015)	PUBMED:26387737	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60260	X5DR79	NP_054643|NP_054642|NP_004553	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1512947	6502	9212	112393	114646	-	-	SKP2	AURKB	FBL1|FBXL1|FLB1|p45	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Western	physical	Wu J (2015)	PUBMED:26697838	9606	9606	Low Throughput	-	-	Figure 2	-	BIOGRID	Q13309	A0A024R069	NP_116026|NP_001230049|NP_005974	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1514687	988	9212	107424	114646	RP1-319D22.1	-	CDC5L	AURKB	CDC5|CDC5-LIKE|CEF1|PCDC5RP|dJ319D22.1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Lleres D (2010)	PUBMED:20467437	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q99459	-	NP_001244	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2214741	8555	9212	114125	114646	RP11-172F4.1	-	CDC14B	AURKB	CDC14B3|Cdc14B1|Cdc14B2|hCDC14B	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Proximity Label-MS	physical	St-Denis N (2016)	PUBMED:27880917	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	O60729	-	NP_001070649|NP_201588|NP_003662	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2215926	1848	9212	108181	114646	-	-	DUSP6	AURKB	HH19|MKP3|PYST1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Li X (2016)	PUBMED:27432908	9606	9606	High Throughput	-	-	high-confidence candidate interacting protein	-	BIOGRID	Q16828	A0A024RBC1|Q53GP9	NP_001937|NP_073143	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2227735	9212	3323	114646	109555	-	-	AURKB	HSP90AA4P	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	HSP90Ad|HSPCAL2	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999836597	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.|Re-analysis of the data from the first paper, The BioPlex Network: A Systematic Exploration of the Human Interactome, PUBMED:26186194	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2229149	9212	389677	114646	133227	-	-	AURKB	RBM12B	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	MGC:33837	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999684635	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.|Re-analysis of the data from the first paper, The BioPlex Network: A Systematic Exploration of the Human Interactome, PUBMED:26186194	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q8IXT5	-	NP_976324|NP_001364892|NP_001364893|NP_001364890|NP_001364891|NP_001364889	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2232928	9212	730211	114646	610599	-	-	AURKB	HSP90AA5P	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	HSP90Ae	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.998756097	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.|Re-analysis of the data from the first paper, The BioPlex Network: A Systematic Exploration of the Human Interactome, PUBMED:26186194	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2249722	9212	10910	114646	116115	-	RP11-93H24.2	AURKB	SUGT1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	SGT1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.960758497	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9Y2Z0	-	NP_001124384|NP_006695|NP_001307760	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2253567	9212	3320	114646	109552	-	-	AURKB	HSP90AA1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.939700931	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.|Re-analysis of the data from the first paper, The BioPlex Network: A Systematic Exploration of the Human Interactome, PUBMED:26186194	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2261335	9212	3326	114646	109558	-	RP1-302G2.1	AURKB	HSP90AB1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	D6S182|HSP84|HSP90B|HSPC2|HSPCB	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.877998508	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.|Re-analysis of the data from the first paper, The BioPlex Network: A Systematic Exploration of the Human Interactome, PUBMED:26186194	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P08238	A0A024RD80|Q6PK50|B4DGL0	NP_001258900|NP_001258901|NP_031381|NP_001258898|NP_001258899|NP_001358167	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2296660	9212	5315	114646	111332	-	-	AURKB	PKM	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CTHBP|HEL-S-30|OIP3|PK3|PKM2|TCB|THBP1	Biochemical Activity	physical	Jiang Y (2014)	PUBMED:25412762	9606	9606	Low Throughput	-	Phosphorylation	PKM2 phosphorylated at T45	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P14618	A0A024R5Z9|B4DNK4|V9HWB8	NP_001303247|NP_872270|NP_872271|NP_001193728|NP_002645|NP_001193725|NP_001193726|NP_001193727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2330485	9212	16	114646	106534	-	-	AURKB	AARS	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CMT2N	Affinity Capture-MS	physical	Boldt K (2016)	PUBMED:27173435	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P49588	-	NP_001596	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2331627	9212	10367	114646	115646	-	-	AURKB	MICU1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CALC|CBARA1|EFHA3|MPXPS	Affinity Capture-MS	physical	Boldt K (2016)	PUBMED:27173435	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9BPX6	-	NP_006068|NP_001182448|NP_001182447	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2347792	9212	854976	114646	35137	-	YML032C	AURKB	RAD52	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	recombinase RAD52|L000001572	Biochemical Activity	physical	Lim G (2017)	PUBMED:29078282	9606	559292	Low Throughput	-	Phosphorylation	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P06778	-	NP_013680	-	-	-	-	-	-	Homo sapiens	Saccharomyces cerevisiae (S288c)
2347795	9212	5893	114646	111830	-	RP11-359B12.2	AURKB	RAD52	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Biochemical Activity	physical	Lim G (2017)	PUBMED:29078282	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P43351	Q5DR82|F5H3Q1|B7Z5Q6|B7Z2G8|F5GX32	NP_001284350|NP_001284351|NP_001284349|NP_001284348|NP_602296	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2448942	9212	25827	114646	117355	-	-	AURKB	FBXL2	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	FBL2|FBL3	Affinity Capture-Western	physical	Chen BB (2013)	PUBMED:23928698	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9UKC9	-	NP_036289|NP_001165184	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2448943	25827	9212	117355	114646	-	-	FBXL2	AURKB	FBL2|FBL3	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Biochemical Activity	physical	Chen BB (2013)	PUBMED:23928698	9606	9606	Low Throughput	-	Ubiquitination	SCF(FBXL2)-directed polyubiquitination	-	BIOGRID	Q9UKC9	-	NP_036289|NP_001165184	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2465153	112399	9212	125185	114646	-	-	EGLN3	AURKB	HIFP4H3|HIFPH3|PHD3	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Rodriguez J (2016)	PUBMED:26972000	9606	9606	High Throughput	-	-	Source of EGLN3 not clear	-	BIOGRID	Q9H6Z9	F8W1G2	NP_001295032|NP_071356	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2465742	26959	9212	117927	114646	-	-	HBP1	AURKB	-	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Lampert F (2018)	PUBMED:29911972	9606	9606	High Throughput	-	-	-	-	BIOGRID	O60381	A0A024R722|B4DJ36	NP_036389|NP_001231191	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2466190	54101	9212	119899	114646	-	-	RIPK4	AURKB	ANKK2|ANKRD3|DIK|NKRD3|PKK|PPS2|RIP4	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Rodriguez J (2016)	PUBMED:26972000	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	Q9H4D1|Q96T11	NP_065690	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2466529	5597	9212	111583	114646	-	-	MAPK6	AURKB	ERK3|HsT17250|PRKM6|p97MAPK	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Rodriguez J (2016)	PUBMED:26972000	9606	9606	High Throughput	-	-	Source of MAPK6 not clear	-	BIOGRID	Q16659	-	NP_002739	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2467113	9212	9097	114646	114551	-	-	AURKB	USP14	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	TGT	Affinity Capture-Western	physical	Song C (2017)	PUBMED:28662510	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P54578	-	NP_001032411|NP_005142	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2467114	9097	9212	114551	114646	-	-	USP14	AURKB	TGT	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Western	physical	Song C (2017)	PUBMED:28662510	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P54578	-	NP_001032411|NP_005142	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2489709	4790	9212	110857	114646	-	-	NFKB1	AURKB	EBP-1|KBF1|NF-kB1|NF-kappa-B|NF-kappaB|NFKB-p105|NFKB-p50|NFkappaB|p105|p50	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Banks CA (2016)	PUBMED:27609421	9606	9606	High Throughput	-	-	-	-	BIOGRID	P19838	A0A024RDJ4	NP_001158884|NP_003989|NP_001306155	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2518702	120892	9212	125700	114646	-	-	LRRK2	AURKB	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Reconstituted Complex	physical	Tomkins JE (2018)	PUBMED:29513927	9606	9606	High Throughput	-	-	Significant hits in the protein microarray had a Z-score threshold of Z > 3.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2518824	9258	9212	114681	114646	-	-	MFHAS1	AURKB	LRRC65|MASL1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Reconstituted Complex	physical	Tomkins JE (2018)	PUBMED:29513927	9606	9606	High Throughput	-	-	Significant hits in the protein microarray had a Z-score threshold of Z > 3.	-	BIOGRID	Q9Y4C4	-	NP_004216	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2521659	57558	9212	121613	114646	-	-	USP35	AURKB	-	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Western	physical	Park J (2018)	PUBMED:29449677	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9P2H5	B3KPE1	NP_065849	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2521660	51343	9212	119489	114646	-	-	FZR1	AURKB	CDC20C|CDH1|FZR|FZR2|HCDH|HCDH1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Western	physical	Park J (2018)	PUBMED:29449677	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UM11	-	NP_057347|NP_001129669|NP_001129670	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2526126	25831	9212	117359	114646	-	-	HECTD1	AURKB	EULIR	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Saez I (2018)	PUBMED:29511261	9606	9606	High Throughput	-	-	High confidence HECTD1 interactors	-	BIOGRID	Q9ULT8	-	NP_056197	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2530738	23512	9212	117059	114646	-	-	SUZ12	AURKB	CHET9|JJAZ1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Oliviero G (2016)	PUBMED:27634302	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q15022	J3QQW9|A8K1U9	NP_001308136|NP_056170	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2533048	26135	9212	117571	114646	CGI-55	-	SERBP1	AURKB	CHD3IP|HABP4L|PAI-RBP1|PAIRBP1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Saito A (2017)	PUBMED:28695742	9606	9606	High Throughput	-	-	SERBP1 co-expressed with Sumo1|SERBP1 co-expressed with Sumo2	-	BIOGRID	Q8NC51	Q5VU21|Q63HR1	NP_001018077|NP_056455|NP_001018078|NP_001018079	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2542512	6790	9212	112666	114646	RP5-1167H4.6	-	AURKA	AURKB	AIK|ARK1|AURA|AURORA2|BTAK|PPP1R47|STK15|STK6|STK7	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Western	physical	Yu Z (2017)	PUBMED:28595628	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14965	-	NP_001310233|NP_940836|NP_940837|NP_003591|NP_001310232|NP_001310234|NP_940835|NP_940838|NP_940839	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
